citation_id,run_id,ticker,claim_type,claim_text,source_doc_id,source_url,source_version,filing_date,section_ref,page_ref,quote,extraction_method,recorded_by,recorded_at,verification_status,verified_by,verified_at,notes
CIT-pilot25_2026Q1_v1-ALL-009,pilot25_2026Q1_v1,ALL,qualitative,Workforce-related statement for ALL,SRC-pilot25_2026Q1_v1-FILING-ALL-000089905126000031,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/all-20251231.htm,0000899051-26-000031,2026-02-20,auto_keyword_scan,,"As of December 31, 2025, Allstate had approximately 53,000 full-time employees and 300 part-time employees.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALL-010,pilot25_2026Q1_v1,ALL,qualitative,Workforce-related statement for ALL,SRC-pilot25_2026Q1_v1-FILING-ALL-000089905126000031,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/all-20251231.htm,0000899051-26-000031,2026-02-20,auto_keyword_scan,,"Allstate s human capital management focuses on the following priorities: Talent development and employee engagement We strive to make Allstate a place where employees find purpose, growth, belonging and shared success.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALL-011,pilot25_2026Q1_v1,ALL,qualitative,Workforce-related statement for ALL,SRC-pilot25_2026Q1_v1-FILING-ALL-000089905126000031,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/all-20251231.htm,0000899051-26-000031,2026-02-20,auto_keyword_scan,,Purpose-driven impact: Employees consistently report a strong sense of connection to Allstate s purpose and the difference their work makes in people s lives.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALL-012,pilot25_2026Q1_v1,ALL,qualitative,Workforce-related statement for ALL,SRC-pilot25_2026Q1_v1-FILING-ALL-000089905126000031,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/all-20251231.htm,0000899051-26-000031,2026-02-20,auto_keyword_scan,,Feedback from global surveys shows employees value the flexibility to balance individual needs with enterprise priorities.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALLE-001,pilot25_2026Q1_v1,ALLE,qualitative,Workforce-related statement for ALLE,SRC-pilot25_2026Q1_v1-FILING-ALLE-000157924126000007,https://www.sec.gov/Archives/edgar/data/1579241/000157924126000007/alle-20251231.htm,0001579241-26-000007,2026-02-17,auto_keyword_scan,,our ability to recruit and retain a highly qualified and diverse workforce;,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALLE-002,pilot25_2026Q1_v1,ALLE,qualitative,Workforce-related statement for ALLE,SRC-pilot25_2026Q1_v1-FILING-ALLE-000157924126000007,https://www.sec.gov/Archives/edgar/data/1579241/000157924126000007/alle-20251231.htm,0001579241-26-000007,2026-02-17,auto_keyword_scan,,"improper conduct by any of our employees, agents or business partners;",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALLE-003,pilot25_2026Q1_v1,ALLE,qualitative,Workforce-related statement for ALLE,SRC-pilot25_2026Q1_v1-FILING-ALLE-000157924126000007,https://www.sec.gov/Archives/edgar/data/1579241/000157924126000007/alle-20251231.htm,0001579241-26-000007,2026-02-17,auto_keyword_scan,,"Electronic security products and access control systems, including time, attendance and workforce productivity : A broad range of electronic locks, electronic door closers and exit devices, access control products and systems, credentials and credential readers and accessories, including Bluetooth Low Energy, Power over Ethernet and cloud-based solutions, including products designed to help business customers manage and monitor workforce access, attendance and employee scheduling.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALLE-004,pilot25_2026Q1_v1,ALLE,qualitative,Workforce-related statement for ALLE,SRC-pilot25_2026Q1_v1-FILING-ALLE-000157924126000007,https://www.sec.gov/Archives/edgar/data/1579241/000157924126000007/alle-20251231.htm,0001579241-26-000007,2026-02-17,auto_keyword_scan,,"and internationally, including access control, platform integration and workforce management solutions through brands like Interflex, Yonomi and Zentra among others.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALLE-005,pilot25_2026Q1_v1,ALLE,qualitative,Workforce-related statement for ALLE,SRC-pilot25_2026Q1_v1-FILING-ALLE-000157924126000007,https://www.sec.gov/Archives/edgar/data/1579241/000157924126000007/alle-20251231.htm,0001579241-26-000007,2026-02-17,auto_keyword_scan,,"6 Table of Contents Products and Services Brands Year Innovation Electronic security products and access control systems, including time, attendance, and workforce productivity Brisant, ELATEC, Schlage, SimonsVoss 2024/2025 Brisant Ultion Nuki 2025 features built-in WiFi, enhanced motor performance, Matter compatibility ensuring it can work with home platforms including Apple Home, Google Home, Amazon Alexa and Samsung SmartThings.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALLE-006,pilot25_2026Q1_v1,ALLE,qualitative,Workforce-related statement for ALLE,SRC-pilot25_2026Q1_v1-FILING-ALLE-000157924126000007,https://www.sec.gov/Archives/edgar/data/1579241/000157924126000007/alle-20251231.htm,0001579241-26-000007,2026-02-17,auto_keyword_scan,,"In managing our network of production and assembly facilities, we focus on continuous improvement in customer experience, employee health and safety, productivity, resource utilization and operational excellence.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALLE-007,pilot25_2026Q1_v1,ALLE,qualitative,Workforce-related statement for ALLE,SRC-pilot25_2026Q1_v1-FILING-ALLE-000157924126000007,https://www.sec.gov/Archives/edgar/data/1579241/000157924126000007/alle-20251231.htm,0001579241-26-000007,2026-02-17,auto_keyword_scan,,"Our workplace culture is based on practices that reward performance, provide growth and development opportunities, and support employees with competitive compensation and benefits packages.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALLE-008,pilot25_2026Q1_v1,ALLE,numeric,Employee count candidate for ALLE: 13300,SRC-pilot25_2026Q1_v1-FILING-ALLE-000157924126000007,https://www.sec.gov/Archives/edgar/data/1579241/000157924126000007/alle-20251231.htm,0001579241-26-000007,2026-02-17,auto_keyword_scan,,"As of December 31, 2025, we had approximately 13,300 employees worldwide.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALLE-009,pilot25_2026Q1_v1,ALLE,qualitative,Workforce-related statement for ALLE,SRC-pilot25_2026Q1_v1-FILING-ALLE-000157924126000007,https://www.sec.gov/Archives/edgar/data/1579241/000157924126000007/alle-20251231.htm,0001579241-26-000007,2026-02-17,auto_keyword_scan,,Our employee base is supplemented by contingent labor where business demand fluctuates or we experience short-term needs for specialized skills.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALLE-010,pilot25_2026Q1_v1,ALLE,qualitative,Workforce-related statement for ALLE,SRC-pilot25_2026Q1_v1-FILING-ALLE-000157924126000007,https://www.sec.gov/Archives/edgar/data/1579241/000157924126000007/alle-20251231.htm,0001579241-26-000007,2026-02-17,auto_keyword_scan,,Approximately 45% of employees are employed within the U.S.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALLE-011,pilot25_2026Q1_v1,ALLE,qualitative,Workforce-related statement for ALLE,SRC-pilot25_2026Q1_v1-FILING-ALLE-000157924126000007,https://www.sec.gov/Archives/edgar/data/1579241/000157924126000007/alle-20251231.htm,0001579241-26-000007,2026-02-17,auto_keyword_scan,,"based employees, approximately 16% were subject to collective bargaining agreements with various labor unions.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALLE-012,pilot25_2026Q1_v1,ALLE,qualitative,Workforce-related statement for ALLE,SRC-pilot25_2026Q1_v1-FILING-ALLE-000157924126000007,https://www.sec.gov/Archives/edgar/data/1579241/000157924126000007/alle-20251231.htm,0001579241-26-000007,2026-02-17,auto_keyword_scan,,"Outside the U.S., we have employees in certain countries, particularly in Europe, that are represented by an employee representative organization, such as a works council.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AMAT-001,pilot25_2026Q1_v1,AMAT,qualitative,Workforce-related statement for AMAT,SRC-pilot25_2026Q1_v1-FILING-AMAT-000162828025056742,https://www.sec.gov/Archives/edgar/data/6951/000162828025056742/amat-20251026.htm,0001628280-25-056742,2025-12-12,auto_keyword_scan,,"In addition, we have trained personnel to conduct investigations of any environmental, health, or safety incidents, including, but not limited to, spills, releases, or possible contamination.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AMAT-002,pilot25_2026Q1_v1,AMAT,qualitative,Workforce-related statement for AMAT,SRC-pilot25_2026Q1_v1-FILING-AMAT-000162828025056742,https://www.sec.gov/Archives/edgar/data/6951/000162828025056742/amat-20251026.htm,0001628280-25-056742,2025-12-12,auto_keyword_scan,,8 Table of Contents Our People Our commitment to innovation begins with the commitment to creating an environment in which our employees can do their best work.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AMAT-003,pilot25_2026Q1_v1,AMAT,qualitative,Workforce-related statement for AMAT,SRC-pilot25_2026Q1_v1-FILING-AMAT-000162828025056742,https://www.sec.gov/Archives/edgar/data/6951/000162828025056742/amat-20251026.htm,0001628280-25-056742,2025-12-12,auto_keyword_scan,,"To achieve this level of value creation, we believe we must continue to attract, hire, develop and retain a world-class global workforce.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AMAT-004,pilot25_2026Q1_v1,AMAT,qualitative,Workforce-related statement for AMAT,SRC-pilot25_2026Q1_v1-FILING-AMAT-000162828025056742,https://www.sec.gov/Archives/edgar/data/6951/000162828025056742/amat-20251026.htm,0001628280-25-056742,2025-12-12,auto_keyword_scan,,"We invest in our employees by providing quality training and learning opportunities, a compelling career path, building a connected and highly engaged culture, and upholding a high standard of ethics and respect for human rights.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AMAT-005,pilot25_2026Q1_v1,AMAT,qualitative,Workforce-related statement for AMAT,SRC-pilot25_2026Q1_v1-FILING-AMAT-000162828025056742,https://www.sec.gov/Archives/edgar/data/6951/000162828025056742/amat-20251026.htm,0001628280-25-056742,2025-12-12,auto_keyword_scan,,"As of October 26, 2025, we employed approximately 36,500 regular full-time employees spanning 25 countries, of whom approximately 46%, 42% and 12% resided in the Asia-Pacific region, North America, and Europe/Middle East, respectively.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AMAT-006,pilot25_2026Q1_v1,AMAT,qualitative,Workforce-related statement for AMAT,SRC-pilot25_2026Q1_v1-FILING-AMAT-000162828025056742,https://www.sec.gov/Archives/edgar/data/6951/000162828025056742/amat-20251026.htm,0001628280-25-056742,2025-12-12,auto_keyword_scan,,"Connected and Collaborative Culture We value great talent and having employees with a broad mix of perspectives, skills and experiences.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AMAT-007,pilot25_2026Q1_v1,AMAT,qualitative,Workforce-related statement for AMAT,SRC-pilot25_2026Q1_v1-FILING-AMAT-000162828025056742,https://www.sec.gov/Archives/edgar/data/6951/000162828025056742/amat-20251026.htm,0001628280-25-056742,2025-12-12,auto_keyword_scan,,We therefore strive to provide fair and equal opportunity for career development and advancement to all our employees and to build a connected and highly engaged culture where all of our employees feel they belong.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AMAT-008,pilot25_2026Q1_v1,AMAT,qualitative,Workforce-related statement for AMAT,SRC-pilot25_2026Q1_v1-FILING-AMAT-000162828025056742,https://www.sec.gov/Archives/edgar/data/6951/000162828025056742/amat-20251026.htm,0001628280-25-056742,2025-12-12,auto_keyword_scan,,"Talent Acquisition and Retention We believe that our future success is highly dependent upon our continued ability to attract, develop, retain and engage employees.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AMAT-009,pilot25_2026Q1_v1,AMAT,qualitative,Workforce-related statement for AMAT,SRC-pilot25_2026Q1_v1-FILING-AMAT-000162828025056742,https://www.sec.gov/Archives/edgar/data/6951/000162828025056742/amat-20251026.htm,0001628280-25-056742,2025-12-12,auto_keyword_scan,,"As part of our effort to attract and retain employees, we offer competitive rewards, compensation and benefits, including an Employee Stock Incentive Plan, an Employees Stock Purchase Plan, healthcare and retirement benefits, parental and family leave, adoption credits, holiday and paid time off, and tuition assistance.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AMAT-010,pilot25_2026Q1_v1,AMAT,qualitative,Workforce-related statement for AMAT,SRC-pilot25_2026Q1_v1-FILING-AMAT-000162828025056742,https://www.sec.gov/Archives/edgar/data/6951/000162828025056742/amat-20251026.htm,0001628280-25-056742,2025-12-12,auto_keyword_scan,,Employee Learning & Development We seek to create growth and development opportunities to support an engaged and connected workforce.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AMAT-011,pilot25_2026Q1_v1,AMAT,qualitative,Workforce-related statement for AMAT,SRC-pilot25_2026Q1_v1-FILING-AMAT-000162828025056742,https://www.sec.gov/Archives/edgar/data/6951/000162828025056742/amat-20251026.htm,0001628280-25-056742,2025-12-12,auto_keyword_scan,,"We promote holistic employee learning and development based on the 70/20/10 model--70% on-the-job learning, 20% social/collaborative and 10% formal training, with a focus on advancing technical skills as well as improving general business acumen to address increasing work complexity.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AMAT-012,pilot25_2026Q1_v1,AMAT,qualitative,Workforce-related statement for AMAT,SRC-pilot25_2026Q1_v1-FILING-AMAT-000162828025056742,https://www.sec.gov/Archives/edgar/data/6951/000162828025056742/amat-20251026.htm,0001628280-25-056742,2025-12-12,auto_keyword_scan,,"In addition to instructor-led and web-based training, we offer state-of-the-art training modalities, such as AI-based simulations and Augmented and Virtual Reality learning capabilities, to further the development of our new products, train our manufacturing and field support employees, and facilitate remote collaboration.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
